"date","btc_close","eth_close","btc_ret","eth_ret","btc_close_cg","btc_mcap_cg","btc_volume_cg","eth_close_cg","eth_mcap_cg","eth_volume_cg","btc_volume_yf","eth_volume_yf","price_source","in_sample"
2021-05-31,37332.85546875,2714.9453125,0.0453359172324657,0.127350661916267,NA,NA,NA,NA,NA,NA,39009847639,31007383150,"Yahoo Finance",TRUE
2021-06-01,36684.92578125,2633.51831054688,-0.0175078535731181,-0.0304510976081254,NA,NA,NA,NA,NA,NA,34639423297,27363223090,"Yahoo Finance",TRUE
2021-06-02,37575.1796875,2706.125,0.0239777887023145,0.0271970094761498,NA,NA,NA,NA,NA,NA,33070867190,27723267359,"Yahoo Finance",TRUE
2021-06-03,39208.765625,2855.12646484375,0.0425566169513694,0.0535984157187315,NA,NA,NA,NA,NA,NA,35460750427,30038207402,"Yahoo Finance",TRUE
2021-06-04,36894.40625,2688.19506835938,-0.0608403872671257,-0.0602461479421939,NA,NA,NA,NA,NA,NA,41831090187,34173841611,"Yahoo Finance",TRUE
2021-06-05,35551.95703125,2630.57690429688,-0.0370647425747759,-0.0216668127212065,NA,NA,NA,NA,NA,NA,35959473399,30496672724,"Yahoo Finance",TRUE
2021-06-06,35862.37890625,2715.0927734375,0.00869359985018825,0.0316229461165172,NA,NA,NA,NA,NA,NA,28913440585,25311639414,"Yahoo Finance",TRUE
2021-06-07,33560.70703125,2590.26318359375,-0.0663328556353431,-0.0470666376611808,NA,NA,NA,NA,NA,NA,33683936663,30600111277,"Yahoo Finance",TRUE
2021-06-08,33472.6328125,2517.43872070312,-0.00262777506345735,-0.0285174818512433,NA,NA,NA,NA,NA,NA,49902050442,41909736778,"Yahoo Finance",TRUE
2021-06-09,37345.12109375,2608.26708984375,0.109474102382139,0.0354440465857042,NA,NA,NA,NA,NA,NA,53972919008,36075832186,"Yahoo Finance",TRUE
2021-06-10,36702.59765625,2471.5185546875,-0.0173547429931293,-0.053853289373845,NA,NA,NA,NA,NA,NA,43576032854,28753626390,"Yahoo Finance",TRUE
2021-06-11,37334.3984375,2353.76879882812,0.0170675784159862,-0.0488149734829042,NA,NA,NA,NA,NA,NA,38699736985,24832564195,"Yahoo Finance",TRUE
2021-06-12,35552.515625,2372.484375,-0.0489041950404054,0.00791987788654858,NA,NA,NA,NA,NA,NA,37924228550,25724364410,"Yahoo Finance",TRUE
2021-06-13,39097.859375,2508.3916015625,0.0950568012946569,0.0557040859554396,NA,NA,NA,NA,NA,NA,40669112838,27092945370,"Yahoo Finance",TRUE
2021-06-14,40218.4765625,2537.89111328125,0.0282587879663208,0.0116917142475703,NA,NA,NA,NA,NA,NA,43148914673,26964576331,"Yahoo Finance",TRUE
2021-06-15,40406.26953125,2610.93676757812,0.00465845332752757,0.0283756059175957,NA,NA,NA,NA,NA,NA,46420149185,29005279219,"Yahoo Finance",TRUE
2021-06-16,38347.0625,2367.66357421875,-0.0523070315961434,-0.0978054364905345,NA,NA,NA,NA,NA,NA,39211635100,24101926180,"Yahoo Finance",TRUE
2021-06-17,38053.50390625,2372.001953125,-0.00768476078766867,0.00183066931319953,NA,NA,NA,NA,NA,NA,37096670047,21871633186,"Yahoo Finance",TRUE
2021-06-18,35787.24609375,2231.73315429688,-0.0614015913917374,-0.0609558216982933,NA,NA,NA,NA,NA,NA,36200887275,22752818388,"Yahoo Finance",TRUE
2021-06-19,35615.87109375,2178.4990234375,-0.0048002198172945,-0.0241423645429979,NA,NA,NA,NA,NA,NA,31207279719,18765854896,"Yahoo Finance",TRUE
2021-06-20,35698.296875,2246.36450195312,0.00231162531379248,0.0306770142289032,NA,NA,NA,NA,NA,NA,36664034054,22535930423,"Yahoo Finance",TRUE
2021-06-21,31676.693359375,1888.44750976562,-0.119521795848678,-0.173558064417215,NA,NA,NA,NA,NA,NA,52809038594,33745173825,"Yahoo Finance",TRUE
2021-06-22,32505.66015625,1874.95007324219,0.0258330476093924,-0.00717303665036706,NA,NA,NA,NA,NA,NA,58964353058,35547251725,"Yahoo Finance",TRUE
2021-06-23,33723.02734375,1989.736328125,0.0367666751556133,0.0594201000643739,NA,NA,NA,NA,NA,NA,46317108925,28408659206,"Yahoo Finance",TRUE
2021-06-24,34662.4375,1988.45629882812,0.0274756998576446,-0.000643523057368256,NA,NA,NA,NA,NA,NA,33123368116,20272845769,"Yahoo Finance",TRUE
2021-06-25,31637.779296875,1813.21728515625,-0.0913046539742641,-0.0922558354753358,NA,NA,NA,NA,NA,NA,40230904226,22774334998,"Yahoo Finance",TRUE
2021-06-26,32186.27734375,1829.2392578125,0.017188238400923,0.00879740131484574,NA,NA,NA,NA,NA,NA,38585385521,20637542361,"Yahoo Finance",TRUE
2021-06-27,34649.64453125,1978.89465332031,0.0737472744793095,0.0786382586145677,NA,NA,NA,NA,NA,NA,35511640894,19885474742,"Yahoo Finance",TRUE
2021-06-28,34434.3359375,2079.65747070312,-0.00623326245575484,0.0496647696810468,NA,NA,NA,NA,NA,NA,33892523752,25514602841,"Yahoo Finance",TRUE
2021-06-29,35867.77734375,2160.76831054688,0.0407851211241397,0.0382606551715057,NA,NA,NA,NA,NA,NA,37901460044,24815124419,"Yahoo Finance",TRUE
2021-06-30,35040.8359375,2274.54760742188,-0.0233252029658519,0.0513173209710427,NA,NA,NA,NA,NA,NA,34059036099,25828056268,"Yahoo Finance",TRUE
2021-07-01,33572.1171875,2113.60546875,-0.0428182456008752,-0.0733859365556828,NA,NA,NA,NA,NA,NA,37838957079,29061701793,"Yahoo Finance",TRUE
2021-07-02,33897.046875,2150.04028320312,0.00963202091343973,0.0170913361449125,NA,NA,NA,NA,NA,NA,38728974942,31796212554,"Yahoo Finance",TRUE
2021-07-03,34668.546875,2226.1142578125,0.0225049480213446,0.0347710019552219,NA,NA,NA,NA,NA,NA,24383958643,17433361641,"Yahoo Finance",TRUE
2021-07-04,35287.78125,2321.72412109375,0.017703918010918,0.0420524850258381,NA,NA,NA,NA,NA,NA,24924307911,18787107473,"Yahoo Finance",TRUE
2021-07-05,33746.00390625,2198.58251953125,-0.0446747562616672,-0.0544972219148026,NA,NA,NA,NA,NA,NA,26721554282,20103794829,"Yahoo Finance",TRUE
2021-07-06,34235.1953125,2324.67944335938,0.0143922100794622,0.0557693123060732,NA,NA,NA,NA,NA,NA,26501259870,20891861314,"Yahoo Finance",TRUE
2021-07-07,33855.328125,2315.16186523438,-0.011157826650301,-0.00410255042839491,NA,NA,NA,NA,NA,NA,24796027477,22398345285,"Yahoo Finance",TRUE
2021-07-08,32877.37109375,2120.0263671875,-0.0293117785379646,-0.0880510793223577,NA,NA,NA,NA,NA,NA,29910396946,23188123689,"Yahoo Finance",TRUE
2021-07-09,33798.01171875,2146.6923828125,0.0276173634478738,0.012499704988266,NA,NA,NA,NA,NA,NA,27436021028,23029574602,"Yahoo Finance",TRUE
2021-07-10,33520.51953125,2111.40356445312,-0.00824420123359459,-0.0165753081812579,NA,NA,NA,NA,NA,NA,22971873468,17581542471,"Yahoo Finance",TRUE
2021-07-11,34240.1875,2139.66479492188,0.0212422526738756,0.0132962561116097,NA,NA,NA,NA,NA,NA,20108729370,14705386138,"Yahoo Finance",TRUE
2021-07-12,33155.84765625,2036.72106933594,-0.0321809263478308,-0.049307983097572,NA,NA,NA,NA,NA,NA,24321499537,17768129077,"Yahoo Finance",TRUE
2021-07-13,32702.025390625,1940.083984375,-0.0137820864258007,-0.0486099327270582,NA,NA,NA,NA,NA,NA,19120856669,16621628658,"Yahoo Finance",TRUE
2021-07-14,32822.34765625,1994.33129882812,0.00367259983643109,0.0275775425430949,NA,NA,NA,NA,NA,NA,21376531210,17342819679,"Yahoo Finance",TRUE
2021-07-15,31780.73046875,1911.17565917969,-0.0322494683568433,-0.0425902245312724,NA,NA,NA,NA,NA,NA,21300524237,15688092552,"Yahoo Finance",TRUE
2021-07-16,31421.5390625,1880.38293457031,-0.0113665308584867,-0.0162431363636015,NA,NA,NA,NA,NA,NA,23699476918,14884569147,"Yahoo Finance",TRUE
2021-07-17,31533.068359375,1898.8251953125,0.00354316921734643,0.00975993197686709,NA,NA,NA,NA,NA,NA,18895018942,13364282076,"Yahoo Finance",TRUE
2021-07-18,31796.810546875,1895.55212402344,0.00832920311317586,-0.00172522225673877,NA,NA,NA,NA,NA,NA,18787986667,13791868728,"Yahoo Finance",TRUE
2021-07-19,30817.83203125,1817.29663085938,-0.0312725029887115,-0.0421601252446475,NA,NA,NA,NA,NA,NA,20434789545,14157735481,"Yahoo Finance",TRUE
2021-07-20,29807.34765625,1787.5107421875,-0.0333385557342112,-0.0165260239935092,NA,NA,NA,NA,NA,NA,23148267245,17368597636,"Yahoo Finance",TRUE
2021-07-21,32110.693359375,1990.97082519531,0.0744341723569324,0.107798366448961,NA,NA,NA,NA,NA,NA,28203024559,21253359756,"Yahoo Finance",TRUE
2021-07-22,32313.10546875,2025.20275878906,0.0062837888821683,0.0170474517108037,NA,NA,NA,NA,NA,NA,19555230518,17495480331,"Yahoo Finance",TRUE
2021-07-23,33581.55078125,2124.77661132812,0.0385039422719053,0.0479968494264567,NA,NA,NA,NA,NA,NA,22552046192,16200392492,"Yahoo Finance",TRUE
2021-07-24,34292.4453125,2189.21875,0.0209482443566706,0.0298780722538945,NA,NA,NA,NA,NA,NA,21664706865,16057446601,"Yahoo Finance",TRUE
2021-07-25,35350.1875,2191.37377929688,0.0303786197976574,0.00098389861933601,NA,NA,NA,NA,NA,NA,20856685287,14566483636,"Yahoo Finance",TRUE
2021-07-26,37337.53515625,2233.36669921875,0.0546954286916126,0.0189815339231005,NA,NA,NA,NA,NA,NA,51022126212,29614324233,"Yahoo Finance",TRUE
2021-07-27,39406.94140625,2298.33349609375,0.0539428534880368,0.0286741158279629,NA,NA,NA,NA,NA,NA,35097370560,23067480378,"Yahoo Finance",TRUE
2021-07-28,39995.90625,2296.54541015625,0.0148351265164539,-0.000778295169140186,NA,NA,NA,NA,NA,NA,38702404695,18991302378,"Yahoo Finance",TRUE
2021-07-29,40008.421875,2380.95678710938,0.000312873700597294,0.0360964200642204,NA,NA,NA,NA,NA,NA,27167146027,16313373113,"Yahoo Finance",TRUE
2021-07-30,42235.546875,2466.96142578125,0.0541722306526182,0.0354847830522207,NA,NA,NA,NA,NA,NA,33072782960,20212848934,"Yahoo Finance",TRUE
2021-07-31,41626.1953125,2536.2099609375,-0.0145325453751504,0.0276836239745126,NA,NA,NA,NA,NA,NA,25802845343,18001710283,"Yahoo Finance",TRUE
2021-08-01,39974.89453125,2561.85205078125,-0.040478043755714,0.0100596289431047,NA,NA,NA,NA,NA,NA,26688438115,22697987055,"Yahoo Finance",TRUE
2021-08-02,39201.9453125,2610.1533203125,-0.0195252494648095,0.0186785087652401,NA,NA,NA,NA,NA,NA,25595265436,22162754104,"Yahoo Finance",TRUE
2021-08-03,38152.98046875,2502.349609375,-0.027122491205132,-0.0421788287764802,NA,NA,NA,NA,NA,NA,26189830450,22696753413,"Yahoo Finance",TRUE
2021-08-04,39747.50390625,2724.61987304688,0.0409431646384775,0.085098788007584,NA,NA,NA,NA,NA,NA,25372562724,25038698173,"Yahoo Finance",TRUE
2021-08-05,40869.5546875,2827.32885742188,0.0278383573712464,0.0370034770420329,NA,NA,NA,NA,NA,NA,35185031017,31057928075,"Yahoo Finance",TRUE
2021-08-06,42816.5,2890.94165039062,0.0465381406264154,0.0222498803409117,NA,NA,NA,NA,NA,NA,38226483046,26528577879,"Yahoo Finance",TRUE
2021-08-07,44555.80078125,3157.23876953125,0.0398188114587761,0.0881155588584077,NA,NA,NA,NA,NA,NA,40030862141,33081467129,"Yahoo Finance",TRUE
2021-08-08,43798.1171875,3013.73266601562,-0.0171515239020898,-0.0465184396329192,NA,NA,NA,NA,NA,NA,36302664750,28433638008,"Yahoo Finance",TRUE
2021-08-09,46365.40234375,3167.85620117188,0.0569627120900691,0.0498756830141804,NA,NA,NA,NA,NA,NA,38734079049,31983260936,"Yahoo Finance",TRUE
2021-08-10,45585.03125,3141.69116210938,-0.016974141392609,-0.00829384028428315,NA,NA,NA,NA,NA,NA,33546019517,27605221710,"Yahoo Finance",TRUE
2021-08-11,45593.63671875,3164.2451171875,0.000188760572342517,0.00715327597733761,NA,NA,NA,NA,NA,NA,34319709073,26729035052,"Yahoo Finance",TRUE
2021-08-12,44428.2890625,3043.41430664062,-0.0258917535442009,-0.0389345052037431,NA,NA,NA,NA,NA,NA,33723620826,25403699845,"Yahoo Finance",TRUE
2021-08-13,47793.3203125,3322.21166992188,0.0730094797189178,0.0876507144106249,NA,NA,NA,NA,NA,NA,31744259539,23868866254,"Yahoo Finance",TRUE
2021-08-14,47096.9453125,3265.443359375,-0.0146777437579733,-0.0172351817290721,NA,NA,NA,NA,NA,NA,31211354442,19860862133,"Yahoo Finance",TRUE
2021-08-15,47047.00390625,3310.50415039062,-0.00106095848642518,0.0137049440384374,NA,NA,NA,NA,NA,NA,30988958446,22166205051,"Yahoo Finance",TRUE
2021-08-16,46004.484375,3156.50952148438,-0.0224083069211662,-0.0476336537970585,NA,NA,NA,NA,NA,NA,32776876610,23080039949,"Yahoo Finance",TRUE
2021-08-17,44695.359375,3014.84594726562,-0.0288691990345864,-0.0459181018505408,NA,NA,NA,NA,NA,NA,33451362600,25509056745,"Yahoo Finance",TRUE
2021-08-18,44801.1875,3020.08984375,0.00236496665001162,0.00173784709091507,NA,NA,NA,NA,NA,NA,32194123075,21539248425,"Yahoo Finance",TRUE
2021-08-19,46717.578125,3182.7021484375,0.0418858533323494,0.0524439876567424,NA,NA,NA,NA,NA,NA,37204312299,19546290360,"Yahoo Finance",TRUE
2021-08-20,49339.17578125,3286.93530273438,0.0545979069838527,0.0322250435310778,NA,NA,NA,NA,NA,NA,34706867452,20885619828,"Yahoo Finance",TRUE
2021-08-21,48905.4921875,3226.083984375,-0.00882870123546731,-0.0186865987597979,NA,NA,NA,NA,NA,NA,40585205312,18113977628,"Yahoo Finance",TRUE
2021-08-22,49321.65234375,3242.11547851562,0.00847347539726506,0.00495702925054431,NA,NA,NA,NA,NA,NA,25370975378,15983278460,"Yahoo Finance",TRUE
2021-08-23,49546.1484375,3319.25732421875,0.00454134668328088,0.0235150181709738,NA,NA,NA,NA,NA,NA,34305053719,20511110509,"Yahoo Finance",TRUE
2021-08-24,47706.1171875,3172.45629882812,-0.0378448943309504,-0.0452349148634461,NA,NA,NA,NA,NA,NA,35361168834,20131028906,"Yahoo Finance",TRUE
2021-08-25,48960.7890625,3224.91528320312,0.0259601219504297,0.0164005356120249,NA,NA,NA,NA,NA,NA,32646349931,18902728235,"Yahoo Finance",TRUE
2021-08-26,46942.21875,3100.32543945312,-0.0421022974523755,-0.0393995946786934,NA,NA,NA,NA,NA,NA,32666549568,17405668117,"Yahoo Finance",TRUE
2021-08-27,49058.66796875,3270.60083007812,0.0440994303022677,0.0534666216662867,NA,NA,NA,NA,NA,NA,34511076995,18489602004,"Yahoo Finance",TRUE
2021-08-28,48902.40234375,3244.4033203125,-0.00319036443857357,-0.00804225150453597,NA,NA,NA,NA,NA,NA,28568103401,13709633698,"Yahoo Finance",TRUE
2021-08-29,48829.83203125,3227.00268554688,-0.00148508475840714,-0.00537771133044629,NA,NA,NA,NA,NA,NA,25889650240,13296586731,"Yahoo Finance",TRUE
2021-08-30,47054.984375,3224.37426757812,-0.0370246399472762,-0.000814839415919977,NA,NA,NA,NA,NA,NA,31847007016,19306924485,"Yahoo Finance",TRUE
2021-08-31,47166.6875,3433.73266601562,0.00237107185873064,0.0629090044287572,NA,NA,NA,NA,NA,NA,34730363427,27280502987,"Yahoo Finance",TRUE
2021-09-01,48847.02734375,3834.828125,0.0350056537880175,0.110476706050294,NA,NA,NA,NA,NA,NA,39139399125,30070890104,"Yahoo Finance",TRUE
2021-09-02,49327.72265625,3790.98999023438,0.00979272478817172,-0.0114974202159441,NA,NA,NA,NA,NA,NA,39508070319,24387397330,"Yahoo Finance",TRUE
2021-09-03,50025.375,3940.61474609375,0.0140441280061872,0.0387095419379762,NA,NA,NA,NA,NA,NA,43206179619,26207765094,"Yahoo Finance",TRUE
2021-09-04,49944.625,3887.82836914062,-0.00161548499673358,-0.0134859961819771,NA,NA,NA,NA,NA,NA,37471327794,20806963328,"Yahoo Finance",TRUE
2021-09-05,51753.41015625,3952.13354492188,0.035575435016673,0.0164048291616599,NA,NA,NA,NA,NA,NA,30322676319,18371468576,"Yahoo Finance",TRUE
2021-09-06,52633.53515625,3928.37939453125,0.016863140380222,-0.00602859801550437,NA,NA,NA,NA,NA,NA,38884105426,18674691198,"Yahoo Finance",TRUE
2021-09-07,46811.12890625,3426.39428710938,-0.1172324952973,-0.13671849302853,NA,NA,NA,NA,NA,NA,65210059683,39131346397,"Yahoo Finance",TRUE
2021-09-08,46091.390625,3497.31518554688,-0.0154947935729908,0.0204871042857562,NA,NA,NA,NA,NA,NA,49007762488,31738430771,"Yahoo Finance",TRUE
2021-09-09,46391.421875,3427.34008789062,0.00648839053395278,-0.0202111085335126,NA,NA,NA,NA,NA,NA,38672657013,24118055831,"Yahoo Finance",TRUE
2021-09-10,44883.91015625,3211.505859375,-0.0330351866444651,-0.0650445335422027,NA,NA,NA,NA,NA,NA,39154666597,22355974097,"Yahoo Finance",TRUE
2021-09-11,45201.45703125,3270.27807617188,0.00704993941035603,0.0181350776663134,NA,NA,NA,NA,NA,NA,34499835245,18627122934,"Yahoo Finance",TRUE
2021-09-12,46063.26953125,3410.13452148438,0.0188865545282386,0.0418767197547254,NA,NA,NA,NA,NA,NA,27881980161,16810411424,"Yahoo Finance",TRUE
2021-09-13,44963.07421875,3285.51171875,-0.0241742960521183,-0.0372293254748524,NA,NA,NA,NA,NA,NA,40969943253,22721552948,"Yahoo Finance",TRUE
2021-09-14,47092.4921875,3429.16967773438,0.0462720067779099,0.0427957412522009,NA,NA,NA,NA,NA,NA,38652152880,19125420848,"Yahoo Finance",TRUE
2021-09-15,48176.34765625,3615.28271484375,0.0227546013145083,0.0528519031849957,NA,NA,NA,NA,NA,NA,30484496466,17548551804,"Yahoo Finance",TRUE
2021-09-16,47783.359375,3571.294921875,-0.00819073943593907,-0.0122418053576556,NA,NA,NA,NA,NA,NA,31764293754,20093903064,"Yahoo Finance",TRUE
2021-09-17,47267.51953125,3398.53881835938,-0.0108540797092775,-0.0495826732946192,NA,NA,NA,NA,NA,NA,28727713711,17722363229,"Yahoo Finance",TRUE
2021-09-18,48278.36328125,3432.01831054688,0.0211601261540242,0.00980293690936307,NA,NA,NA,NA,NA,NA,28575630451,15995220233,"Yahoo Finance",TRUE
2021-09-19,47260.21875,3329.44799804688,-0.0213145947025648,-0.0303419929531117,NA,NA,NA,NA,NA,NA,26967722648,14257609743,"Yahoo Finance",TRUE
2021-09-20,42843.80078125,2958.99340820312,-0.0981079383699566,-0.117957378194721,NA,NA,NA,NA,NA,NA,43909845642,27371684581,"Yahoo Finance",TRUE
2021-09-21,40693.67578125,2764.43115234375,-0.0514882678633253,-0.0680142634171643,NA,NA,NA,NA,NA,NA,48701090088,30405062665,"Yahoo Finance",TRUE
2021-09-22,43574.5078125,3077.86791992188,0.0683996019967825,0.107402241202027,NA,NA,NA,NA,NA,NA,38139709246,23742102645,"Yahoo Finance",TRUE
2021-09-23,44895.09765625,3155.52368164062,0.0298563090232236,0.0249173434019472,NA,NA,NA,NA,NA,NA,34244064430,18516291047,"Yahoo Finance",TRUE
2021-09-24,42839.75,2931.66918945312,-0.046862195289874,-0.0735825168405748,NA,NA,NA,NA,NA,NA,42839345714,25595422789,"Yahoo Finance",TRUE
2021-09-25,42716.59375,2925.56567382812,-0.00287895273840988,-0.00208409530321507,NA,NA,NA,NA,NA,NA,31604717236,18932786754,"Yahoo Finance",TRUE
2021-09-26,43208.5390625,3062.26538085938,0.0114506820444973,0.0456671078568895,NA,NA,NA,NA,NA,NA,30661222077,21172766310,"Yahoo Finance",TRUE
2021-09-27,42235.73046875,2934.13891601562,-0.02277158282957,-0.0427409370326099,NA,NA,NA,NA,NA,NA,30980029059,19164053681,"Yahoo Finance",TRUE
2021-09-28,41034.54296875,2807.29663085938,-0.028852332947741,-0.0441920583712649,NA,NA,NA,NA,NA,NA,30214940550,16895079070,"Yahoo Finance",TRUE
2021-09-29,41564.36328125,2853.14331054688,0.0128289248145723,0.0161993352963057,NA,NA,NA,NA,NA,NA,30602359905,15763456158,"Yahoo Finance",TRUE
2021-09-30,43790.89453125,3001.67895507812,0.0521827601181641,0.0507504813172925,NA,NA,NA,NA,NA,NA,31141681925,17661065099,"Yahoo Finance",TRUE
2021-10-01,48116.94140625,3307.51611328125,0.0942084189312791,0.0970257049212542,NA,NA,NA,NA,NA,NA,42850641582,22307625573,"Yahoo Finance",TRUE
2021-10-02,47711.48828125,3391.6943359375,-0.00846211392114071,0.025132111907773,NA,NA,NA,NA,NA,NA,30614346492,19202671704,"Yahoo Finance",TRUE
2021-10-03,48199.953125,3418.35864257812,0.0101858351791364,0.00783090615773041,NA,NA,NA,NA,NA,NA,26638115879,15516566862,"Yahoo Finance",TRUE
2021-10-04,49112.90234375,3380.08911132812,0.0187637285934272,-0.0112584333553158,NA,NA,NA,NA,NA,NA,33383173002,17747154101,"Yahoo Finance",TRUE
2021-10-05,51514.8125,3518.5185546875,0.0477476105346852,0.0401379624301601,NA,NA,NA,NA,NA,NA,35873904236,16632591670,"Yahoo Finance",TRUE
2021-10-06,55361.44921875,3580.56201171875,0.0720141013773112,0.0174797387293157,NA,NA,NA,NA,NA,NA,49034730168,21855226591,"Yahoo Finance",TRUE
2021-10-07,53805.984375,3587.97485351562,-0.0284987943333466,0.00206816107065499,NA,NA,NA,NA,NA,NA,36807860413,19090322927,"Yahoo Finance",TRUE
2021-10-08,53967.84765625,3563.75927734375,0.00300376074416775,-0.00677197118118755,NA,NA,NA,NA,NA,NA,34800873924,16222029488,"Yahoo Finance",TRUE
2021-10-09,54968.22265625,3575.716796875,0.0183667929108164,0.00334969417578357,NA,NA,NA,NA,NA,NA,32491211414,12707036942,"Yahoo Finance",TRUE
2021-10-10,54771.578125,3425.85278320312,-0.00358383631687609,-0.0428152301519802,NA,NA,NA,NA,NA,NA,39527792364,16171746693,"Yahoo Finance",TRUE
2021-10-11,57484.7890625,3545.35400390625,0.0483489627075731,0.0342875865381842,NA,NA,NA,NA,NA,NA,42637331698,18579189588,"Yahoo Finance",TRUE
2021-10-12,56041.05859375,3492.5732421875,-0.0254357635060849,-0.0149992318497638,NA,NA,NA,NA,NA,NA,41083758949,18109578443,"Yahoo Finance",TRUE
2021-10-13,57401.09765625,3606.20166015625,0.0239788148164823,0.0320162635148691,NA,NA,NA,NA,NA,NA,41684252783,16211275589,"Yahoo Finance",TRUE
2021-10-14,57321.5234375,3786.01416015625,-0.0013872457018973,0.0486587461948016,NA,NA,NA,NA,NA,NA,36615791366,19443499909,"Yahoo Finance",TRUE
2021-10-15,61593.94921875,3862.634765625,0.0718874583745794,0.0200357394754,NA,NA,NA,NA,NA,NA,51780081801,20966841512,"Yahoo Finance",TRUE
2021-10-16,60892.1796875,3830.38208007812,-0.0114588846325887,-0.00838497436349783,NA,NA,NA,NA,NA,NA,34250964237,16578095629,"Yahoo Finance",TRUE
2021-10-17,61553.6171875,3847.1044921875,0.0108038650675404,0.00435622736599228,NA,NA,NA,NA,NA,NA,29032367511,15908090346,"Yahoo Finance",TRUE
2021-10-18,62026.078125,3748.76025390625,0.00764629234929082,-0.0258955990302852,NA,NA,NA,NA,NA,NA,38055562075,17386204158,"Yahoo Finance",TRUE
2021-10-19,64261.9921875,3877.65087890625,0.0354134436604987,0.033804340335239,NA,NA,NA,NA,NA,NA,40471196346,15998757133,"Yahoo Finance",TRUE
2021-10-20,65992.8359375,4155.9921875,0.0265778345420369,0.0693216667235514,NA,NA,NA,NA,NA,NA,40788955582,20338319988,"Yahoo Finance",TRUE
2021-10-21,62210.171875,4054.32275390625,-0.0590276683907298,-0.0247675348703638,NA,NA,NA,NA,NA,NA,45908121370,28220661820,"Yahoo Finance",TRUE
2021-10-22,60692.265625,3970.18188476562,-0.0247022510827044,-0.0209717501004736,NA,NA,NA,NA,NA,NA,38434082775,19432937968,"Yahoo Finance",TRUE
2021-10-23,61393.6171875,4171.66357421875,0.0114896048885758,0.0495029864653542,NA,NA,NA,NA,NA,NA,26882546034,14781537792,"Yahoo Finance",TRUE
2021-10-24,60930.8359375,4087.90307617188,-0.00756649134488718,-0.0202827516483826,NA,NA,NA,NA,NA,NA,27316183882,14978083638,"Yahoo Finance",TRUE
2021-10-25,63039.82421875,4217.876953125,0.0340272733340043,0.0312997665092727,NA,NA,NA,NA,NA,NA,31064911614,15995727040,"Yahoo Finance",TRUE
2021-10-26,60363.79296875,4131.10205078125,-0.043377186101063,-0.0207876980180544,NA,NA,NA,NA,NA,NA,34878965587,17157714562,"Yahoo Finance",TRUE
2021-10-27,58482.38671875,3930.25732421875,-0.0316638438636829,-0.0498393111221507,NA,NA,NA,NA,NA,NA,43657076893,26219530404,"Yahoo Finance",TRUE
2021-10-28,60622.13671875,4287.31884765625,0.0359344915880246,0.0869566596858409,NA,NA,NA,NA,NA,NA,45257083247,25958154575,"Yahoo Finance",TRUE
2021-10-29,62227.96484375,4414.74658203125,0.0261443755051545,0.0292888727711631,NA,NA,NA,NA,NA,NA,36856881767,22967641914,"Yahoo Finance",TRUE
2021-10-30,61888.83203125,4325.650390625,-0.0054647503804901,-0.0203879246818364,NA,NA,NA,NA,NA,NA,32157938616,14615490626,"Yahoo Finance",TRUE
2021-10-31,61318.95703125,4288.07421875,-0.00925069864935857,-0.00872477631740765,NA,NA,NA,NA,NA,NA,32241199927,17498160238,"Yahoo Finance",TRUE
2021-11-01,61004.40625,4324.626953125,-0.00514295006501975,0.0084881509552126,NA,NA,NA,NA,NA,NA,36150572843,17985288261,"Yahoo Finance",TRUE
2021-11-02,63226.40234375,4584.798828125,0.035775877348474,0.0584203456042633,NA,NA,NA,NA,NA,NA,37746665647,20794448222,"Yahoo Finance",TRUE
2021-11-03,62970.046875,4607.19384765625,-0.004062805617151,0.00487273317822279,NA,NA,NA,NA,NA,NA,36124731509,21220463155,"Yahoo Finance",TRUE
2021-11-04,61452.23046875,4537.32421875,-0.0243990342546088,-0.0152815026624076,NA,NA,NA,NA,NA,NA,32615846901,18415244464,"Yahoo Finance",TRUE
2021-11-05,61125.67578125,4486.2431640625,-0.00532812918796743,-0.0113218194457634,NA,NA,NA,NA,NA,NA,30605102446,15086003586,"Yahoo Finance",TRUE
2021-11-06,61527.48046875,4521.5810546875,0.00655190844094733,0.00784608381626128,NA,NA,NA,NA,NA,NA,29094934221,14429076700,"Yahoo Finance",TRUE
2021-11-07,63326.98828125,4620.5546875,0.0288276815397843,0.0216530365745466,NA,NA,NA,NA,NA,NA,24726754302,13541376033,"Yahoo Finance",TRUE
2021-11-08,67566.828125,4812.08740234375,0.0648055609615579,0.0406162012443687,NA,NA,NA,NA,NA,NA,41125608330,19290896267,"Yahoo Finance",TRUE
2021-11-09,66971.828125,4735.06884765625,-0.00884509918220111,-0.0161346946685121,NA,NA,NA,NA,NA,NA,42357991721,20834172627,"Yahoo Finance",TRUE
2021-11-10,64995.23046875,4636.17431640625,-0.0299581654204442,-0.0211067413161121,NA,NA,NA,NA,NA,NA,48730828378,22748160545,"Yahoo Finance",TRUE
2021-11-11,64949.9609375,4730.38427734375,-0.000696748107282374,0.0201169163952954,NA,NA,NA,NA,NA,NA,35880633236,17933201129,"Yahoo Finance",TRUE
2021-11-12,64155.94140625,4667.115234375,-0.0123004375187143,-0.0134652837916871,NA,NA,NA,NA,NA,NA,36084893887,18316060208,"Yahoo Finance",TRUE
